-86.22402098,-70.5388993,1.54774879
-85.40521139,-69.95091625,1.52519906
-87.51004822,-71.41847961,1.33948493
-87.40337979,-71.31917952,1.51681216
-85.43025574,-69.96898063,1.52075563
-87.43252678,-71.31457021,1.54738427
-90.48871622,-73.51999349,1.43175453
-87.15728691,-71.14363037,1.29543492
-87.43195905,-71.31281341,1.55144672
-87.16159408,-71.12209019,1.53559292
-86.23275869,-70.53192883,1.50998716
-87.43459127,-71.24524972,1.35300825
-85.40521139,-69.95091625,1.52519906
-90.48871622,-73.51999349,1.43175453
-87.46034553,-71.40065339,1.34832405
-85.67649407,-70.14275393,1.49582917
-85.44454135,-69.97823604,1.52112649
-85.40521139,-69.95091625,1.52519906
-85.44574634,-69.9781542,1.52572402
-87.43608461,-71.32434463,1.56041837
