-111.25781125,-69.58889944,1.86742327
-111.24520469,-69.67606898,1.87568664
-111.95700688,-70.11483944,1.8473683
-112.57230851,-70.3504579,1.86904618
-110.84944096,-69.36256635,1.89171443
-111.03860264,-69.47786296,1.89943904
-110.89548169,-69.38621989,1.89854387
-111.43497721,-69.62869837,1.52487086
-112.84918402,-71.12115254,1.58219992
-111.45585156,-69.69719797,1.82178263
-110.11434094,-68.95979322,1.90071757
-111.26052252,-69.64144288,1.67573897
-111.27856616,-69.61960651,1.51724297
-111.36333629,-69.64097747,1.86110485
-110.73054688,-69.3300159,1.90264909
-113.20572955,-70.70277155,1.93927248
-112.28882267,-70.22316531,1.9098192
-112.08137175,-70.1178787,1.91977604
-112.75924709,-70.5027172,1.89188785
-111.75028721,-69.94077385,1.92032724
