-42.25204982,-41.60043456,0.69582397
-42.22465129,-41.6378817,0.86912339
-42.48699555,-41.74129146,0.93772355
-41.9468106,-41.47709359,1.04259026
-42.83930723,-42.02106826,0.96953395
-42.2290283,-41.55032669,0.82011782
-42.11265132,-41.49829965,0.82382382
-42.03535808,-41.545596,1.03588696
-42.34242801,-41.84351411,1.02512139
-42.35311717,-41.68544266,1.0040226
-42.17675129,-42.17675129,0.738741
-44.93309746,-43.81620227,0.94306698
-44.93075663,-43.82899096,0.97991069
-42.00326643,-41.53108845,1.04534079
-42.03101818,-41.55325797,1.04478494
-42.35156596,-41.65596391,1.00697801
-42.23937117,-41.57263051,1.01031381
-42.34894352,-41.75291494,1.00489734
-42.56207939,-41.84126412,0.80495397
-42.21974416,-41.67112034,0.99268659
