,x,y,theta
0,-44.445267136881895,-44.141994639288484,0.6532982020875674
1,-43.37616251539923,-43.364129568175706,1.0187824477813512
2,-44.54159476592893,-44.24190212888265,0.6504400551346101
3,-44.84681739352552,-44.59767785103255,1.0421843643861826
4,-44.280178874271975,-44.110708882082236,1.0364665687896804
5,-44.27289041349878,-44.099387905619096,0.9965927535651378
6,-44.56870783000016,-44.265133655003154,0.6529257915510572
7,-45.05973083328976,-44.747838318573685,0.833591915770837
8,-45.16028740406118,-44.68582129701558,0.9286249580710895
9,-44.91628278654864,-44.54170019703301,1.042388366927478
10,-45.441705290758556,-44.909860634267304,0.9947688495486762
11,-44.52446787716114,-44.27154008103429,1.0012402213841463
12,-44.56870783000016,-44.265133655003154,0.6529257915510572
13,-44.56870783000016,-44.265133655003154,0.6529257915510572
14,-44.58300620204429,-44.70873917738078,0.6507487901396927
15,-44.79786741353432,-44.407680851744296,1.0086156227331962
16,-44.53848091940734,-44.239660399493914,0.6507769077497579
17,-44.56870783000016,-44.265133655003154,0.6529257915510572
18,-44.122973364595516,-43.95843765696178,1.0603951150362367
19,-44.56870783000016,-44.265133655003154,0.6529257915510572
