,x,y,theta
0,-48.63486416123428,-49.04251348017932,1.2638925684978757
1,-49.266213813418865,-49.46086870964074,0.8591562222030538
2,-48.459101232929825,-48.87236723680857,1.2531628871402687
3,-53.851847781288726,-53.09265604520904,0.9613314417604348
4,-48.011855550107214,-48.530824489746685,1.1491024342781073
5,-48.77706345082976,-49.149249346603135,1.242145377019013
6,-49.3278797012858,-50.0304364362653,1.2153281858231209
7,-48.588294516310725,-49.00799112015875,0.8091361406718138
8,-48.630368447868776,-48.91793681533259,1.2640191728434227
9,-48.61310169460946,-49.10606828989501,1.154469744494242
10,-47.76505956283904,-48.34137472682883,1.2276212532401747
11,-49.07191333501262,-49.25954098952239,0.9330871589883752
12,-48.61886970709136,-49.02898674081182,1.2546754065106416
13,-52.041013188412435,-51.67985305453603,1.0678599577005488
14,-47.792600225890766,-48.362590619264175,1.2197490226196643
15,-48.01876780838025,-48.26666865351424,0.9592968208393896
16,-53.930579720109435,-53.15408226219483,0.9566997671543429
17,-48.63486416123428,-49.04251348017932,1.2638925684978757
18,-48.56687848823514,-48.978013886602966,1.2554065898176523
19,-48.856371067217495,-49.183568230688216,1.2194157802814556
