,x,y,theta
0,-41.046786712672144,-40.74851182133308,0.9626050857042615
1,-42.192953678686436,-41.76641804631009,0.9734505912955878
2,-42.28673967266347,-41.826262764809975,1.0487386274773127
3,-42.70050375188629,-42.048170040895315,0.8424304292557871
4,-41.83630439920496,-41.15799537666095,0.8891046879133987
5,-41.93347236844454,-41.46851764995927,1.043688668424773
6,-42.45057197796821,-41.81117492048211,0.863308502886762
7,-41.190268547759544,-41.016527952840256,1.0645942072160055
8,-41.98149330452812,-41.50412986408377,1.0399817311251143
9,-42.11385974889084,-41.552001593547146,0.8254196123148603
10,-41.755804026918376,-41.42993283604076,0.6650084480085433
11,-42.29177246382928,-41.67973732666705,0.7641318128949464
12,-41.632544353915236,-41.34501969128929,0.8948151277131885
13,-42.00468907155504,-41.60202469506598,1.050622677355089
14,-43.4848601400739,-42.67742677980976,1.0148327188027548
15,-41.83621077373216,-41.331396756224215,1.0533032991515452
16,-42.0578415772253,-41.6246107848227,1.0342636380227888
17,-41.96729317181192,-41.56153844612874,0.8123690418689135
18,-42.17520959457951,-41.72193976891634,0.7700023019122608
19,-42.26693436833589,-41.67594329854965,1.017829669412477
