-89.67401288,-74.92012258,1.4339796
-90.66606441,-75.72909219,1.42941631
-88.92349728,-74.37311633,1.25819119
-90.88749128,-75.89390285,1.45597133
-89.3905127,-74.71701659,1.29460443
-88.85202084,-74.3334445,1.43729535
-89.51665389,-74.83044669,1.45936889
-90.07358526,-75.32286103,1.34768273
-91.0912976,-76.05875113,1.46301374
-90.85560162,-75.7319617,1.39532899
-91.11167825,-76.07523596,1.46371798
-90.34434072,-75.36384063,1.4333884
-90.95661234,-75.92405057,1.37938426
-89.5181148,-74.7351163,1.4860269
-89.5181148,-74.7351163,1.4860269
-89.84850478,-74.9447523,1.43383893
-89.55643592,-74.76037253,1.48018993
-91.85999168,-76.27597673,1.32239023
-91.71338341,-75.99684951,1.6134157
-91.11147967,-75.8479163,1.45464581
