-112.0281591,-70.00085365,1.776191436
-112.7844987,-70.42986794,1.706365891
-110.831942,-69.25366427,1.736827533
-112.9194609,-70.48774643,1.927796302
-112.9246468,-70.50529428,1.770006987
-112.8511103,-70.44590035,1.926159242
-111.0832774,-69.38904153,1.654420506
-111.4365155,-69.65705626,1.924798721
-113.9144752,-70.97399382,1.952521524
-112.4952248,-70.24890364,1.927003863
-112.8511103,-70.44590035,1.926159242
-111.0832774,-69.38904153,1.654420506
-111.4365155,-69.65705626,1.924798721
-113.9144752,-70.97399382,1.952521524
-112.4952248,-70.24890364,1.927003863
-112.0281591,-70.00085365,1.776191436
-112.7844987,-70.42986794,1.706365891
-112.0281591,-70.00085365,1.776191436
-112.7844987,-70.42986794,1.706365891
-110.831942,-69.25366427,1.736827533

